Rank,Brand,Domain,Slug,Status,Products,Levers,Offer Signals,Note
32784,Newforestclothing,newforestclothing.com,newforestclothing,ok,25,2,banner|ship>$75|saleCol50|onSale25@21%,
32785,Sosnagems,osnagems.com,sosnagems,blocked-no-products,0,0,,
32786,Amdlasers,amdlasers.com,amdlasers,ok,132,1,onSale3@29%,
32787,Fabricsignguys,fabricsignguys.com,fabricsignguys,ok,57,0,banner,
32788,Surfacesmusic,urfacesmusic.com,surfacesmusic,blocked-no-products,0,0,,
32789,Lieblingsgarn,lieblingsgarn.de,lieblingsgarn,ok,2261,1,saleCol50|onSale62@11%,
32790,Blueicevodka,blueicevodka.com,blueicevodka,blocked-no-products,0,0,,
32793,Littlemysteries.store,littlemysteries.store,littlemysteries-store,ok,1021,2,banner|onSale2@50%,
32795,Hard Swimwear,ard-swimwear.com,hard-swimwear,blocked-no-products,0,0,,
32796,Elireskincare,elireskincare.com,elireskincare,ok,84,2,banner|onSale76@36%,
32797,Malosilures,malosilures.com,malosilures,ok,139,1,banner|ship>$99,
32798,Snuggledown.co,nuggledown.co.uk,snuggledown-co,blocked-no-products,0,0,,
32799,Pinkyotto,inkyotto.com,pinkyotto,blocked-no-products,0,0,,
32800,Lunallena,lunallena.es,lunallena,ok,538,2,banner|onSale18@48%,
32801,Candyenvy,candyenvy.com,candyenvy,ok,144,1,onSale15@27%,
32803,Kelsiehoss,kelsiehoss.com,kelsiehoss,ok,74,2,banner|saleCol4|onSale23@33%,
32804,Perfectcorsetny,erfectcorsetny.com,perfectcorsetny,blocked-no-products,0,0,,
32805,Houseofswankclothing,ouseofswankclothing.com,houseofswankclothing,blocked-no-products,0,0,,
32806,Safetyshirtz,afetyshirtz.com,safetyshirtz,blocked-no-products,0,0,,
32807,Fleeky,fleeky.de,fleeky,ok,97,1,onSale96@25%,
32808,Dfwtextilesourcing,dfwtextilesourcing.com,dfwtextilesourcing,ok,81,0,banner,
32810,Dimplecolor.com,dimplecolor.com.au,dimplecolor-com,ok,77,1,banner|ship>$75,
32811,Supplycache,upplycache.com,supplycache,blocked-no-products,0,0,,
32812,Lilliekatrugs,lilliekatrugs.com,lilliekatrugs,ok,265,1,banner|saleCol15|onSale11@29%,
32813,Firstshop.co,firstshop.co.za,firstshop-co,ok,2499,0,banner,
32814,Wb Englishbulldogs,wb-englishbulldogs.com,wb-englishbulldogs,ok,10,0,,
32815,Lucid Club,lucid-club.com,lucid-club,ok,59,1,onSale1@17%,
32816,Maisonamory,maisonamory.com,maisonamory,ok,266,2,banner|ship>$350|onSale1@50%,
32817,Bensautodecor,bensautodecor.com,bensautodecor,ok,76,0,,
32818,Luggagedirect.com,luggagedirect.com.au,luggagedirect-com,ok,747,2,banner|ship>$100|saleCol40|onSale228@37%,
32819,Bestsproutshop,bestsproutshop.com,bestsproutshop,ok,317,1,banner|onSale14@26%,
32820,Love Rugs,love-rugs.com,love-rugs,ok,2500,1,banner|onSale9@9%,
32821,Verdebicycles,verdebicycles.com,verdebicycles,ok,55,2,banner|ship>$99|onSale15@36%,
32822,Okarecovery,okarecovery.com,okarecovery,ok,41,1,banner,
32823,Organizemybag,organizemybag.com,organizemybag,ok,72,2,banner|ship>$35|onSale20@30%,
32824,Mysteryfootball.co,mysteryfootball.co.uk,mysteryfootball-co,ok,36,2,banner|onSale16@11%,
32826,Rubyflora,rubyflora.com,rubyflora,ok,361,1,banner|onSale6@28%,
32827,Bstrong,bstrong.pt,bstrong,ok,2500,1,saleCol50|onSale30@37%,
32828,Theholidayhouse,eholidayhouse.co,theholidayhouse,blocked-no-products,0,0,,
32829,Thelocca,elocca.com,thelocca,blocked-no-products,0,0,,
32830,Spicewallabrand,icewallabrand.com,spicewallabrand,blocked-no-products,0,0,,
32832,Tritontools,ritontools.com,tritontools,blocked-no-products,0,0,,
32833,Liveholos,liveholos.com,liveholos,ok,30,3,banner|onSale5@16%,
32834,Montanyarum,montanyarum.com,montanyarum,blocked-no-products,0,0,,
32835,Lotusfun,lotusfun.com,lotusfun,ok,554,0,banner,
32836,Officialcarmats.co,officialcarmats.co.uk,officialcarmats-co,ok,2000,0,,
32838,Plushinarush,lushinarush.com,plushinarush,blocked-no-products,0,0,,
32839,Ropehounds,ropehounds.com,ropehounds,ok,60,2,banner|ship>$75|onSale6@40%,
32840,Lirumlarumleg,lirumlarumleg.dk,lirumlarumleg,ok,2500,1,saleCol33|onSale27@29%,
32841,Noidofficial,noidofficial.com,noidofficial,ok,54,0,,
32842,Bundleofdreams,bundleofdreams.com,bundleofdreams,ok,21,1,banner,
32843,Snowdoniacheese.co,nowdoniacheese.co.uk,snowdoniacheese-co,blocked-no-products,0,0,,
32844,Hoboken.coffee,oboken.coffee,hoboken-coffee,blocked-no-products,0,0,,
32845,Shopbearrock,opbearrock.com,shopbearrock,blocked-no-products,0,0,,
32846,Ellajayne,ellajayne.com,ellajayne,ok,85,2,banner|onSale2@37%,
32847,Sewsuitestudio,ewsuitestudio.com,sewsuitestudio,blocked-no-products,0,0,,
32848,Rawpigments,rawpigments.co,rawpigments,ok,271,0,,
32849,Chopsueyclub,chopsueyclub.com,chopsueyclub,ok,406,2,banner|ship>$100|saleCol50|onSale45@24%,
32850,Venumwheel,venumwheel.com,venumwheel,ok,714,2,banner|onSale76@14%,
32851,Everydaychicboutique,everydaychicboutique.com,everydaychicboutique,ok,2500,2,banner|ship>$125|saleCol50|onSale9@50%,
32853,Nicepackaging,nicepackaging.in,nicepackaging,ok,399,2,banner|saleCol6|onSale25@16%,
32854,Barwbeef,barwbeef.com,barwbeef,ok,28,1,banner|ship>$150,
32855,Beautestar,beautestar.com,beautestar,ok,1963,1,banner|onSale109@44%,
32856,Baseperformance,baseperformance.com,baseperformance,ok,130,2,banner|ship>$79|saleCol1|onSale18@49%,
32857,Rakugallery,rakugallery.com,rakugallery,ok,2193,0,,
32858,Xrayfootwear,xrayfootwear.com,xrayfootwear,ok,75,2,banner|ship>$100|onSale73@50%,
32859,Charlieplay,charlieplay.com,charlieplay,ok,1690,1,banner|ship>$100,
32860,Destincrabislandadventurecruises,destincrabislandadventurecruises.com,destincrabislandadventurecruises,ok,37,0,,
32861,Brannipets,brannipets.com,brannipets,ok,256,1,banner|saleCol41|onSale117@27%,
32862,Maclinstudio,maclinstudio.com,maclinstudio,ok,864,2,banner|onSale163@16%,
32863,Nolting,nolting.com,nolting,ok,1099,0,,
32864,Podyourreef,odyourreef.com,podyourreef,blocked-no-products,0,0,,
32865,Bluelineflies,bluelineflies.com,bluelineflies,ok,255,1,onSale24@25%,
32866,Weareplantmade,weareplantmade.com,weareplantmade,ok,31,0,,
32867,Petalpickers,etalpickers.com,petalpickers,blocked-no-products,0,0,,
32868,Myvacpack,myvacpack.com,myvacpack,ok,11,1,onSale7@49%,
32869,Vestidissima,vestidissima.com,vestidissima,ok,174,1,saleCol5|onSale74@40%,
32870,Forallaustralia,forallaustralia.com,forallaustralia,ok,40,2,banner|onSale40@26%,
32871,Nutrex Hawaii,nutrex-hawaii.com,nutrex-hawaii,ok,29,0,,
32872,Vallila,vallila.fi,vallila,ok,334,1,saleCol42|onSale139@37%,
32874,Estesparktourguides,estesparktourguides.com,estesparktourguides,ok,24,0,,
32875,Jaspal,jaspal.com,jaspal,ok,957,1,onSale245@46%,
32876,Xp Pen.co,xp-pen.co.in,xp-pen-co,ok,91,1,onSale6@34%,
32877,Furnishings4less,furnishings4less.com,furnishings4less,ok,2074,2,banner|onSale122@21%,
32878,Stancerims,ancerims.com,stancerims,blocked-no-products,0,0,,
32879,Hemantandnandita,emantandnandita.com,hemantandnandita,blocked-no-products,0,0,,
32880,Animeislandca,animeislandca.com,animeislandca,ok,1820,2,banner|ship>$99|onSale7@22%,
32882,Tekk,ekk.is,tekk,blocked-no-products,0,0,,
32883,Miphai,miphai.com,miphai,ok,764,2,banner|saleCol50|onSale107@27%,
32884,Welove.co,welove.co.uk,welove-co,ok,2483,1,banner|saleCol50|onSale248@48%,
32885,Ghelter,ghelter.com,ghelter,ok,2500,2,banner|onSale27@24%,
32886,Svenskridsport,venskridsport.com,svenskridsport,blocked-no-products,0,0,,
32887,Poolepottery.co,oolepottery.co.uk,poolepottery-co,blocked-no-products,0,0,,
32888,Josephsorganicbakery,josephsorganicbakery.com,josephsorganicbakery,ok,87,2,banner,
32889,Plpbattery,lpbattery.com,plpbattery,blocked-no-products,0,0,,
32890,Sarahcornwelljewelry,arahcornwelljewelry.com,sarahcornwelljewelry,blocked-no-products,0,0,,
32891,Coutumes,coutumes.com,coutumes,ok,109,0,,
32892,Outdooradventurestore,outdooradventurestore.ie,outdooradventurestore,ok,2094,2,banner|ship>$100|saleCol2|onSale12@17%,
32893,Bedankjes,bedankjes.nl,bedankjes,ok,1274,1,onSale1@34%,
32894,Naketano,naketano.com,naketano,ok,283,2,banner|saleCol50|onSale39@46%,
32896,Crossoverculture,crossoverculture.com,crossoverculture,ok,107,1,saleCol12|onSale61@35%,
32897,Feedtheparty,feedtheparty.com,feedtheparty,ok,58,2,banner|onSale4@17%,
32898,Twins Company,wins-company.de,twins-company,blocked-no-products,0,0,,
32900,Betterbushcraft,betterbushcraft.com,betterbushcraft,ok,280,1,onSale25@15%,
32902,Prfo,rfo.com,prfo,blocked-no-products,0,0,,
32903,Northernpasta.co,northernpasta.co.uk,northernpasta-co,ok,21,0,,
32904,Mytruckpoint,mytruckpoint.ca,mytruckpoint,ok,2497,1,banner|saleCol4|onSale178@72%,
32905,Elliosa,elliosa.com,elliosa,ok,74,2,banner|onSale15@38%,
32906,Labagagerie,labagagerie.com,labagagerie,ok,682,1,onSale16@22%,
32907,Aprilandashley,aprilandashley.com,aprilandashley,ok,317,0,,
32908,Angelandrocket,angelandrocket.com,angelandrocket,ok,933,2,banner|onSale2@65%,
32909,Dfibeds,dfibeds.com,dfibeds,ok,106,1,banner|onSale48@24%,
32910,Silverrainsilver,ilverrainsilver.com,silverrainsilver,blocked-no-products,0,0,,
32911,Keyscaper,keyscaper.com,keyscaper,ok,2500,1,banner|ship>$100,
32912,Everydaymeds.co,everydaymeds.co.uk,everydaymeds-co,ok,19,0,,
32914,Rebeccaillustrated,rebeccaillustrated.com,rebeccaillustrated,ok,967,2,banner|ship>$50|onSale4@18%,
32915,Headcandysmokeshop,eadcandysmokeshop.com,headcandysmokeshop,blocked-no-products,0,0,,
32916,Brewandbloom,brewandbloom.ca,brewandbloom,blocked-no-products,0,0,,
32917,Indotrickscooter,indotrickscooter.com,indotrickscooter,ok,39,2,banner|saleCol1|onSale9@22%,
32918,Eiyanlens,eiyanlens.com,eiyanlens,ok,2,2,banner,
32919,Undertherowantrees.co,undertherowantrees.co.uk,undertherowantrees-co,ok,1439,1,saleCol11,
32920,Zeropointextraction,zeropointextraction.com,zeropointextraction,ok,28,1,banner|ship>$99,
32921,Billionairebeauties,billionairebeauties.com,billionairebeauties,ok,137,2,banner|saleCol50|onSale69@34%,
32922,Harlemcandleco,arlemcandleco.com,harlemcandleco,blocked-no-products,0,0,,
32923,Consultbeaute,consultbeaute.com,consultbeaute,ok,55,1,banner|onSale7@23%,
32924,Homeofnailart,omeofnailart.com,homeofnailart,blocked-no-products,0,0,,
32926,Halalworlddepot,alalworlddepot.com,halalworlddepot,blocked-no-products,0,0,,
32927,Maikagoods,maikagoods.com,maikagoods,ok,338,2,banner|ship>$85|onSale14@26%,
32928,Adina Stone,adina-stone.com,adina-stone,ok,2499,1,banner|onSale200@19%,
32929,Yuxus,yuxus.com,yuxus,ok,496,2,banner|onSale21@28%,
32930,Balticessentials,balticessentials.com,balticessentials,ok,398,2,banner|ship>$49|saleCol11|onSale42@26%,
32931,Happyhomefurnishings,appyhomefurnishings.com,happyhomefurnishings,blocked-no-products,0,0,,
32932,Branchfurniture,branchfurniture.ca,branchfurniture,ok,102,2,banner|onSale14@11%,
32933,Stetsonaustralia.com,etsonaustralia.com.au,stetsonaustralia-com,blocked-no-products,0,0,,
32934,Bulkkratomcapsules,bulkkratomcapsules.com,bulkkratomcapsules,ok,31,2,banner|onSale4@40%,
32935,1764golf,1764golf.com,1764golf,ok,113,2,banner|ship>$150|saleCol35|onSale18@59%,
32937,Ronning.store,ronning.store,ronning-store,ok,217,1,banner|onSale104@29%,
32938,Wisconsindesignteam,wisconsindesignteam.com,wisconsindesignteam,ok,107,1,onSale2@40%,
32939,Denvix,denvix.com,denvix,ok,12,2,banner|onSale1@23%,
32940,Susamusa,usamusa.com,susamusa,blocked-no-products,0,0,,
32941,Shop Beurer,op-beurer.com,shop-beurer,blocked-no-products,0,0,,
32942,Clay Pot,clay-pot.com,clay-pot,ok,898,2,banner|ship>$500|saleCol50|onSale16@28%,
32943,Cacafe,cacafe.com,cacafe,ok,9,1,onSale1@20%,
32944,Jackwhiteiiistore,jackwhiteiiistore.com,jackwhiteiiistore,ok,38,1,banner,
32945,Minddbra,minddbra.com,minddbra,ok,129,2,banner|onSale81@65%,
32946,Sweetaddisons,weetaddisons.com,sweetaddisons,blocked-no-products,0,0,,
32947,Ebinnewyork,ebinnewyork.com,ebinnewyork,ok,731,1,saleCol7|onSale11@42%,
32948,Naughtyknickers.co,naughtyknickers.co.uk,naughtyknickers-co,ok,2500,1,banner|saleCol50|onSale26@45%,
32949,Kellyvillepets.com,kellyvillepets.com.au,kellyvillepets-com,ok,2386,2,banner|saleCol50|onSale66@27%,
32950,Nclexhighyield,nclexhighyield.com,nclexhighyield,ok,12,1,onSale3@39%,
32951,Hhcfriends,cfriends.de,hhcfriends,blocked-no-products,0,0,,
32952,Madsportsstuff,madsportsstuff.com,madsportsstuff,ok,901,1,onSale3@50%,
32953,Metro Baby.com,metro-baby.com.au,metro-baby-com,ok,2500,1,saleCol50|onSale8@13%,
32954,Decoratd,decoratd.com,decoratd,ok,510,2,banner|ship>$30|onSale10@27%,
32955,Uglyfisheyewear,uglyfisheyewear.com,uglyfisheyewear,ok,333,1,banner,
32956,Thirdeyepinecones,irdeyepinecones.com,thirdeyepinecones,blocked-no-products,0,0,,
32957,Annapolismarineart,annapolismarineart.com,annapolismarineart,ok,690,0,,
32958,Hardwareandtools,ardwareandtools.com,hardwareandtools,blocked-no-products,0,0,,
32959,Karmameju,karmameju.dk,karmameju,ok,146,1,onSale13@15%,
32960,Zoomzoomparts,zoomzoomparts.com,zoomzoomparts,ok,2488,0,,
32961,Lorenzodipontti,lorenzodipontti.cl,lorenzodipontti,ok,1415,1,banner|onSale226@31%,
32962,Rdo.co,rdo.co.uk,rdo-co,ok,2498,1,banner|onSale32@24%,
32963,Termosdunyasi.com,ermosdunyasi.com.tr,termosdunyasi-com,blocked-no-products,0,0,,
32964,Greatnorthernpopcorn,greatnorthernpopcorn.com,greatnorthernpopcorn,ok,183,2,banner|onSale163@32%,
32965,Revased,revased.com,revased,ok,180,1,saleCol44|onSale40@10%,
32966,Shopkabe,opkabe.com,shopkabe,blocked-no-products,0,0,,
32967,Norlha,norlha.com,norlha,ok,188,0,,
32968,Sunninja,unninja.com,sunninja,blocked-no-products,0,0,,
32969,Multisachandbags,multisachandbags.com,multisachandbags,ok,18,1,onSale18@29%,
32970,Sereiaofficial,ereiaofficial.com,sereiaofficial,blocked-no-products,0,0,,
32971,Tiendacharrosjalisco,iendacharrosjalisco.com,tiendacharrosjalisco,blocked-no-products,0,0,,
32972,Miumlab,miumlab.com,miumlab,ok,114,2,banner|onSale58@15%,
32973,Damella,damella.se,damella,ok,1555,1,saleCol50|onSale8@33%,
32974,Rentoza.co,rentoza.co.za,rentoza-co,ok,75,0,,
32975,Trinklusiv,rinklusiv.at,trinklusiv,blocked-no-products,0,0,,
32976,Monkmanual,monkmanual.com,monkmanual,ok,42,2,banner|ship>$60|onSale7@24%,
32977,Tugasunwear,ugasunwear.com,tugasunwear,blocked-no-products,0,0,,
32978,Wanhao Europe,wanhao-europe.com,wanhao-europe,ok,770,2,banner|onSale127@34%,
32979,Biotest,biotest.net,biotest,ok,14,0,,
32981,Basicsclothing,basicsclothing.com,basicsclothing,ok,220,1,saleCol50|onSale1@35%,
32982,Fantasulife,fantasulife.com,fantasulife,ok,2500,0,,
32983,Intlloft,intlloft.com,intlloft,ok,324,2,banner|onSale9@25%,
32984,Mybarriere,mybarriere.com,mybarriere,ok,22,2,banner|ship>$40|saleCol7|onSale7@18%,
32986,Ohasis,ohasis.com,ohasis,ok,12,2,banner|ship>$50|onSale1@25%,
32987,Sofgel,ofgel.com,sofgel,blocked-no-products,0,0,,
32988,Titantoys.co,itantoys.co.uk,titantoys-co,blocked-no-products,0,0,,
32989,Happytummies.com,appytummies.com.au,happytummies-com,blocked-no-products,0,0,,
32990,Coplons,coplons.com,coplons,ok,1430,2,banner|ship>$250|saleCol50|onSale59@40%,
32991,American Dreams,american-dreams.com,american-dreams,ok,1272,2,banner|saleCol50|onSale130@23%,
32992,Liliclaspe,liliclaspe.com,liliclaspe,ok,199,1,saleCol24|onSale52@68%,
32993,Supspace,upspace.nl,supspace,blocked-no-products,0,0,,
32994,Vivolife,vivolife.com,vivolife,ok,27,1,onSale4@39%,
32995,Satinsmooth,atinsmooth.com,satinsmooth,blocked-no-products,0,0,,
32996,Rgmntco,rgmntco.com,rgmntco,ok,258,2,banner|saleCol31|onSale48@52%,
32997,Blancss,blancss.com,blancss,ok,172,2,banner|ship>$150|onSale38@39%,
32998,Fracturestore,fracturestore.com,fracturestore,ok,66,2,banner|ship>$125|onSale1@39%,
32999,Roksusa,roksusa.com,roksusa,ok,214,0,banner,
33000,Villageshoppeonline,villageshoppeonline.com,villageshoppeonline,ok,775,1,saleCol50,
33001,Customcondoms,customcondoms.com,customcondoms,ok,84,0,,
33003,Helmetshop,elmetshop.com,helmetshop,blocked-no-products,0,0,,
33005,Welshotter.co,welshotter.co.uk,welshotter-co,ok,59,0,,
33006,Americanbluesdenim,americanbluesdenim.com,americanbluesdenim,ok,2500,2,banner|ship>$100|saleCol50|onSale55@23%,
33007,Mewcats,mewcats.com,mewcats,blocked-no-products,0,0,,
33008,Madamedalexis,madamedalexis.com,madamedalexis,ok,13,2,banner|onSale7@13%,
33009,Joonbyrd,joonbyrd.com,joonbyrd,ok,55,1,onSale14@13%,
33010,Thegoodkiind,egoodkiind.com,thegoodkiind,blocked-no-products,0,0,,
33011,Nudelucy,nudelucy.com,nudelucy,ok,1241,1,saleCol1|onSale1@9%,
33012,Spiru Life.co,iru-life.co.il,spiru-life-co,blocked-no-products,0,0,,
33013,Mountain Equipment,mountain-equipment.eu,mountain-equipment,ok,439,0,banner,
33014,Whiskfulthinkingcakes,whiskfulthinkingcakes.com,whiskfulthinkingcakes,ok,21,0,,
33015,Superga Usa,uperga-usa.com,superga-usa,blocked-no-products,0,0,,
33016,Nowherecoffeeclub,nowherecoffeeclub.com,nowherecoffeeclub,blocked-no-products,0,0,,
33017,Monkeeswilmington,monkeeswilmington.com,monkeeswilmington,ok,1371,1,banner|ship>$200,
33019,Yelabel,yelabel.co,yelabel,ok,19,1,banner,
33020,Seasaltsuperstore,easaltsuperstore.com,seasaltsuperstore,blocked-no-products,0,0,,
33021,Dashofglitter,dashofglitter.com,dashofglitter,ok,1287,1,saleCol27,
33022,Deluxecanopy,deluxecanopy.com,deluxecanopy,ok,1017,1,banner,
33023,Charmspring,charmspring.com,charmspring,ok,217,0,,
33024,Vinylsound,vinylsound.ca,vinylsound,ok,2471,2,banner|ship>$199|saleCol50|onSale4@18%,
33026,Andforgood,andforgood.com,andforgood,ok,558,2,banner|onSale9@56%,
33027,Oddbods,oddbods.com,oddbods,ok,2,0,,
33028,Turtlemat.co,urtlemat.co.uk,turtlemat-co,blocked-no-products,0,0,,
33029,Spicyice,icyice.com,spicyice,blocked-no-products,0,0,,
33031,Catandthefiddle,catandthefiddle.com,catandthefiddle,ok,142,1,onSale2@26%,
33032,Puromenu,uromenu.es,puromenu,blocked-no-products,0,0,,
33033,Lcuppini,lcuppini.com,lcuppini,ok,81,1,banner|ship>$1000,
33034,Eastcoastin,eastcoastin.com,eastcoastin,ok,2500,0,,
33035,Hurricanemarsh,urricanemarsh.com,hurricanemarsh,blocked-no-products,0,0,,
33036,Ippojapanwatch,ippojapanwatch.com,ippojapanwatch,ok,2500,2,banner|onSale44@27%,
33039,Bubsaustralia,bubsaustralia.com,bubsaustralia,ok,16,0,,
33040,Highonlife,ighonlife.dk,highonlife,blocked-no-products,0,0,,
33041,Bluesmiths,bluesmiths.com,bluesmiths,ok,86,2,banner|ship>$125|saleCol5|onSale5@30%,
33042,Elizabethcolejewelry,elizabethcolejewelry.com,elizabethcolejewelry,ok,385,2,banner|ship>$150|onSale24@32%,
33043,Laboratoirehollis,laboratoirehollis.fr,laboratoirehollis,ok,34,2,banner|onSale10@10%,
33044,Tusting.co,usting.co.uk,tusting-co,blocked-no-products,0,0,,
33046,Fabdivine,fabdivine.com,fabdivine,ok,1796,2,banner|onSale217@54%,
33047,Openbox,openbox.ca,openbox,ok,2429,1,banner|onSale7@13%,
33048,Cramersuniforms,cramersuniforms.com,cramersuniforms,ok,1187,0,,
33049,Cuescreens,cuescreens.com,cuescreens,ok,67,2,banner|ship>$75|onSale10@31%,
33050,Carel Paris,carel-paris.com,carel-paris,ok,316,2,banner|ship>$350|onSale80@33%,
33051,Epsneakerscene,epsneakerscene.com,epsneakerscene,ok,771,2,banner|ship>$200|onSale163@48%,
33052,Quiltingmayhem,quiltingmayhem.com,quiltingmayhem,ok,2491,2,banner|ship>$150|saleCol50|onSale34@15%,
33053,Boywithukemusic,boywithukemusic.com,boywithukemusic,ok,11,0,,
33054,Evolutionsportsexcellence,evolutionsportsexcellence.com,evolutionsportsexcellence,ok,2220,2,banner|onSale15@31%,
33055,Nuheara,nuheara.com,nuheara,blocked-no-products,0,0,,
33056,Yourfashionwholesale,yourfashionwholesale.com,yourfashionwholesale,ok,2500,1,banner,
33057,Happyvore,appyvore.com,happyvore,blocked-no-products,0,0,,
33058,Wristmafia,wristmafia.com,wristmafia,ok,11,1,onSale5@36%,
33059,Shoptwirlco,optwirlco.com,shoptwirlco,blocked-no-products,0,0,,
33061,Bphsales,bphsales.ca,bphsales,ok,248,1,banner|onSale24@10%,
33062,Romanticblessings,romanticblessings.com,romanticblessings,ok,2500,1,banner|ship>$100,
33063,Itoolmax,itoolmax.com,itoolmax,ok,321,2,banner|saleCol18|onSale240@42%,
33064,Terracottageshop,erracottageshop.com,terracottageshop,blocked-no-products,0,0,,
33065,Misalosangeles,misalosangeles.com,misalosangeles,ok,372,1,banner|saleCol50|onSale63@28%,
33066,Vehicleforgood,vehicleforgood.com,vehicleforgood,ok,1,0,banner,
33067,Smiths Workwear,miths-workwear.com,smiths-workwear,blocked-no-products,0,0,,
33068,Dodocoffee,dodocoffee.co,dodocoffee,ok,35,0,,
33069,Bperfectcosmetics,bperfectcosmetics.com,bperfectcosmetics,ok,989,1,saleCol50|onSale12@37%,
33070,Holywaterbracelet,olywaterbracelet.com,holywaterbracelet,blocked-no-products,0,0,,
33071,Darich,darich.shop,darich,ok,1802,0,,
33072,Blockbluelight.com,blockbluelight.com.au,blockbluelight-com,ok,282,1,onSale244@25%,
33073,Qbagparis,qbagparis.com,qbagparis,ok,79,1,saleCol10|onSale11@50%,
33075,Zeus,zeus.ph,zeus,ok,382,1,banner,
33076,Unilovebaby,unilovebaby.com,unilovebaby,ok,20,0,,
33077,Ralphjacobs.co,ralphjacobs.co.za,ralphjacobs-co,ok,2500,1,banner|onSale138@23%,
33078,Weekshoneyfarm,weekshoneyfarm.com,weekshoneyfarm,ok,244,2,banner|ship>$45|onSale31@17%,
